index_no,model,simulation,observer,scenario,run,step,time,agent_name,selected_predictor,predictor_fitness,predictor_prediction,my_play
1625,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,162,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
1626,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,162,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
1627,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,162,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
1628,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,162,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
1629,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,162,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
1630,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,163,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,6,NOT GOING
1631,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,163,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,6,NOT GOING
1632,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,163,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
1633,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,163,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
1634,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,163,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,6,NOT GOING
1635,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,163,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
1636,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,163,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
1637,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,163,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
1638,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,163,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
1639,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,163,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
1640,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,164,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,6,NOT GOING
1641,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,164,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,6,NOT GOING
1642,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,164,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,5,NOT GOING
1643,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,164,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
1644,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,164,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,6,NOT GOING
1645,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,164,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
1646,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,164,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
1647,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,164,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
1648,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,164,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
1649,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,164,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
1650,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,165,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,6,NOT GOING
1651,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,165,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,6,NOT GOING
1652,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,165,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
1653,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,165,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
1654,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,165,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,6,NOT GOING
1655,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,165,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
1656,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,165,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
1657,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,165,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
1658,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,165,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
1659,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,165,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
1660,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,166,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
1661,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,166,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
1662,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,166,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
1663,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,166,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
1664,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,166,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
1665,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,166,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
1666,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,166,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
1667,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,166,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
1668,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,166,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
1669,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,166,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
1670,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,167,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
1671,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,167,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
1672,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,167,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
1673,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,167,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
1674,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,167,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
1675,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,167,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
1676,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,167,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
1677,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,167,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
1678,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,167,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
1679,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,167,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
1680,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,168,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
1681,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,168,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
1682,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,168,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,3,NOT GOING
1683,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,168,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
1684,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,168,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
1685,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,168,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
1686,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,168,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
1687,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,168,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
1688,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,168,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
1689,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,168,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
1690,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,169,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
1691,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,169,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
1692,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,169,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,3,NOT GOING
1693,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,169,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
1694,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,169,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
1695,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,169,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
1696,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,169,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
1697,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,169,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
1698,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,169,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
1699,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,169,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
1700,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,170,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
1701,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,170,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
1702,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,170,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
1703,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,170,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
1704,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,170,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
1705,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,170,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
1706,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,170,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
1707,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,170,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
1708,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,170,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
1709,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,170,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
1710,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,171,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
1711,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,171,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
1712,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,171,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
1713,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,171,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
1714,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,171,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
1715,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,171,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
1716,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,171,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
1717,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,171,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
1718,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,171,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
1719,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,171,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
1720,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,172,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
1721,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,172,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
1722,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,172,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,5,NOT GOING
1723,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,172,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
1724,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,172,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
1725,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,172,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
1726,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,172,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
1727,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,172,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,6,NOT GOING
1728,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,172,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
1729,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,172,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,6,GOING
1730,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,173,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
1731,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,173,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
1732,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,173,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
1733,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,173,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,6,NOT GOING
1734,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,173,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
1735,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,173,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
1736,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,173,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
1737,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,173,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,6,NOT GOING
1738,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,173,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
1739,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,173,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,6,GOING
1740,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,174,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
1741,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,174,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
1742,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,174,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
1743,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,174,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,6,NOT GOING
1744,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,174,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
1745,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,174,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
1746,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,174,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
1747,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,174,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,6,NOT GOING
1748,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,174,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
1749,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,174,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,6,GOING
1750,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,175,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
1751,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,175,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
1752,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,175,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
1753,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,175,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,6,NOT GOING
1754,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,175,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
1755,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,175,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
1756,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,175,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
1757,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,175,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
1758,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,175,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
1759,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,175,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
1760,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,176,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,6,NOT GOING
1761,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,176,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,6,NOT GOING
1762,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,176,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
1763,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,176,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
1764,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,176,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,6,NOT GOING
1765,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,176,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
1766,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,176,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
1767,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,176,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
1768,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,176,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
1769,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,176,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
1770,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,177,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,6,NOT GOING
1771,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,177,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,6,NOT GOING
1772,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,177,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
1773,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,177,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
1774,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,177,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,6,NOT GOING
1775,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,177,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
1776,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,177,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
1777,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,177,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,2,GOING
